명장2동:15450.859010225526,1245.0,5445.629636513768,5,7970.921863685637
대연1동:17851.358357250458,2332.0,5246.5508724711835,25,10296.205344910559
대연3동:35509.52207928384,8620.0,5063.050125275971,42,21129.13343693281
대연4동:12944.611909330706,1389.0,5320.769417782547,5,6681.880129877663
대연5동:17622.17092895438,2186.0,6264.11687471671,16,9369.351521262091
대연6동:18068.15187849384,1973.0,5710.859988253098,5,9513.051510415069
용호1동:46265.89350373857,6446.0,5829.356586842099,20,24642.381909767108
용호2동:17163.54242279101,2041.0,4127.054935577791,7,8912.461635530073
용호3동:12508.459160701836,1620.0,6803.987360876752,5,6561.130365971872
용호4동:8767.586784360115,1005.0,2192.926484911004,10,4612.569016151194
용당동:8118.644745655358,2876.0,6710.250321554486,10,4187.320496924356
감만1동:14057.189808364608,2788.0,5236.447700051358,13,7036.542496279548
감만2동:7122.304119755048,1025.0,4644.175111335702,4,3636.43867984416
우암동:12748.330231497064,1361.0,4014.684438265336,6,6493.820554290458
문현1동:14302.39621080784,599.0,4948.581749106059,5,7384.74027104254
문현2동:9209.178373478033,1438.0,7909.251570596942,9,4730.565291435139
문현3동:14562.544714219985,1523.0,5162.345427239779,9,7611.60800537122
문현4동:8977.342712511541,1878.0,6217.720355679798,6,4626.287510704935
민우모택동:nan,nan,None,0,nan
선자욱지동:nan,nan,None,0,nan
구포1동:14957.934071019292,2167.0,4576.107544069644,21,7587.973621105795
구포2동:26426.940404058085,4418.0,4354.827096793393,18,13066.233394028706
구포3동:21630.13396701077,1216.0,5137.5006133692805,17,11868.338788492023
금곡동:39193.2372059396,3840.0,4789.166115254164,13,20377.60493296488
화명1동:43742.59387400199,3441.0,6341.407039248152,11,22358.734094710802
화명2동:14991.629534817068,2201.0,5609.324565251358,7,7790.30915517742
화명3동:30356.158185756067,5695.0,6004.630513817538,25,15630.715874155594
덕천1동:12534.91262319428,1867.0,5197.736689887941,13,6438.055937705865
덕천2동:12247.33522427897,4561.0,3541.615711173974,18,6285.336455770079
덕천3동:11095.053798195207,406.0,6340.982699270593,4,5764.8830003079565
만덕1동:11737.900427668588,1520.0,4895.894455885515,9,6029.140100091579
만덕2동:29438.44712470856,1959.0,4557.012453253847,15,15113.154157448866
만덕3동:19022.249884272227,2295.0,2671.761328743305,6,9790.101923891658
우1동:15491.070255163126,5604.0,5891.374118049396,59,8319.017327965848
우2동:31663.691267684044,11525.0,5156.336676505336,48,16933.1163018297
우3동:28956.32178510129,4063.0,9592.570135981776,5,15981.477685002608
중1동:24713.328929958778,4822.0,6172.032333851326,48,13251.012331817927
중2동:17640.993154734373,1506.0,5609.325003903359,7,9659.552958428088
좌1동:18271.198876081267,2635.0,7726.019412206486,19,9858.079632034438
좌2동:32504.50019285688,2240.0,7544.013471818413,32,17842.004000518715
좌3동:16503.095352274366,2392.0,5451.357516189339,7,8892.281436337515
좌4동:23514.252731053624,3362.0,5947.411909028189,15,12383.62579080425
송정동:10517.25954754879,nan,None,14,5556.253271227116
반여1동:33613.75842635613,4168.0,5976.905600618571,19,17215.800697005187
반여2동:13129.036089163274,873.0,4455.7358869319,5,6878.511949764043
반여3동:8963.737633382203,409.0,6540.902567228768,3,4643.754566465562
반여4동:16138.15382754698,1655.0,5248.190560805611,1,8253.289617081831
반송1동:16731.21696130396,2861.0,3614.7301472829604,11,9267.278651940127
반송2동:24097.13762148377,1603.0,3654.752674661533,14,12577.301700263964
재송1동:40379.64135116828,7320.0,5896.83085135647,33,20766.913204409942
재송2동:25559.722673590528,3312.0,4212.825550359441,9,13280.713553525444
괴정1동:20705.919916219224,2844.0,4573.645093417959,18,10836.79800341835
괴정2동:14201.332984162262,915.0,4216.267391805421,10,7309.3979370779925
괴정3동:13296.49669203686,1277.0,3650.108287547482,17,7001.154250697526
괴정4동:11374.540692114038,1647.0,4702.883913369966,6,5958.446936678591
당리동:27625.756254906068,4176.0,4837.212679271353,22,14257.544942828436
감천1동:19422.82130921888,2262.0,5363.382623435929,11,10046.233373897652
감천2동:6310.959127077367,412.0,5153.599607443437,0,3122.1898032323097
다대1동:40268.28660812881,3097.0,4988.061418704339,18,20698.455945561855
다대2동:28198.570043811807,3000.0,4971.67319688038,18,14544.695826369318
구평동:13539.452594631352,2014.0,5459.378578916425,8,6791.502699411561
장림1동:12093.744727752754,2307.0,5473.082035344953,14,6321.02508935528
장림2동:28176.113078034075,4765.0,5267.514613056905,19,14258.910263512736
신평1동:18671.407086584208,2603.0,4786.599942008499,12,9432.60083416893
신평2동:16593.45542080159,2481.0,5858.977933577495,9,8582.550037967589
하단1동:21859.51304358279,5172.0,5329.20528166648,18,11160.035486005758
하단2동:26013.58710029407,5606.0,6049.737359018065,30,13562.99215844574
서1동:5938.326425585663,313.0,4509.662736146711,3,2954.214990821254
서2동:9831.00016882061,1502.0,4722.499178457074,8,5008.560801940419
서3동:11543.7844834149,1768.0,3855.868642335059,14,5827.616493672028
금사동:nan,nan,None,5,nan
부곡1동:8608.958727532183,1238.0,3870.817885102937,2,4547.186875594143
부곡2동:16852.04046276922,3658.0,5811.8079745434225,9,8844.624095606052
부곡3동:17137.035761977517,3400.0,6292.921682044398,21,9062.120397707818
부곡4동:13278.013198500965,974.0,3412.9734206665307,3,6990.572459086834
장전1동:19480.5797005379,2716.0,4314.757611354347,21,11299.086862413707
장전2동:24198.313585767988,7387.0,5116.937072034925,21,13146.92875002054
선두구동:2379.051692560053,2591.0,4340.255116986111,4,1123.5406927684526
청룡노포동:10186.305482237049,3272.0,5058.590849274304,7,5291.405931990471
남산동:30838.44148071832,3256.0,3817.157684215228,38,17089.380935551162
구서1동:20040.471656082605,3215.0,6508.8340780502185,14,10638.33348670247
구서2동:33935.80034130521,3992.0,4227.908009486739,18,17849.849709177302
금성동:1101.2820620094135,464.0,3589.9731084066443,0,571.4857839722214
대저1동:6704.624063159688,5685.0,4560.3287733359175,8,3095.4048506125364
대저2동:7376.506894876016,7389.0,4254.007970082574,13,3376.0240134259766
강동동:4223.468564063427,2306.0,4929.181743158144,5,2066.5542385643603
명지1동:nan,6504.0,5828.535579131916,13,nan
명지2동:nan,6315.0,6282.965487758629,2,nan
가락동:2613.370353952341,1999.0,4296.421507326973,3,1304.4557116848464
녹산동:39246.22827427508,nan,None,78,20728.492422647483
가덕도동:3671.602983404169,3162.0,4730.9614135008305,10,1780.5640771081678
거제1동:29955.55542113213,4569.0,5390.912559570745,17,15545.595625786338
거제2동:11055.461767464876,2618.0,3372.761351048015,10,5870.015912093275
거제3동:10418.72382288822,1911.0,4719.211727619404,6,5568.1611453826445
거제4동:10921.145506152418,607.0,4464.7350021936,5,5607.502933397776
연산1동:17172.66316767926,2068.0,5731.205207318533,13,8912.676899907015
연산2동:18950.36680020066,2105.0,5236.259548114613,18,9987.687520638974
연산3동:6927.062871715054,1075.0,5073.148294090293,5,3724.6653834708964
연산4동:17284.852568775663,1917.0,4416.1485840465175,20,9170.433962902787
연산5동:17610.59595520282,3402.0,5999.484487334848,37,9402.832579168331
연산6동:17328.39769939403,1485.0,4175.853519995697,10,9050.865106807501
연산8동:15428.256287265309,2010.0,4125.600990312407,13,7971.697893760478
연산9동:36744.216538933455,4558.0,5575.722586113261,27,19332.976572305743
남천1동:14080.039262197504,4478.0,4239.0114792981185,25,7769.512031837276
남천2동:11645.215983248549,1324.0,6019.304260871373,3,6354.374434466254
수영동:15003.108488871309,2376.0,11721.54981673276,13,7963.438635082415
망미1동:27816.22025251758,3577.0,4602.2772726258845,11,14615.738839315345
망미2동:11587.97738952015,2078.0,3558.4987026311574,8,6010.854870872846
광안1동:26760.24666608352,1545.0,6088.594596403069,23,14499.057505201807
광안2동:19498.85912765219,2540.0,5870.509207972791,28,10708.638873536493
광안3동:10205.532584312665,2018.0,4703.757224745932,19,5451.708758235965
광안4동:11302.746477470037,1774.0,4740.768666869728,12,6390.167926022813
민락동:29763.218089701608,4356.0,7251.550976558123,31,15812.805515152497
삼락동:6394.300775723939,2753.0,5123.277807930019,9,3397.916858440847
모라1동:28131.84966002498,3138.0,5930.87808450358,13,14310.38023846873
모라3동:10852.777215282433,976.0,6996.499899630435,2,5775.250267476986
덕포1동:8677.138594734017,1135.0,3131.743529883912,6,4596.782395172958
덕포2동:13372.329665972502,2019.0,4862.110473372333,15,6847.742614967119
괘법동:22977.81524811053,9323.0,6258.5884181023575,32,12153.303706061932
감전동:14301.013917061617,5736.0,5545.9377932092175,20,7190.657466988287
주례1동:16153.952594647735,2699.0,6555.052861274453,7,8056.809317862121
주례2동:24333.68191228027,3100.0,4004.392697560601,22,13263.586252307692
주례3동:13370.162388081895,3097.0,5198.318357211305,6,6937.668684256401
학장동:29350.612738833064,5074.0,5564.189624023245,16,15131.87074662534
엄궁동:28217.446745937923,3858.0,5475.381865088508,10,14423.926044342283
기장읍:55202.48358957708,12464.0,4554.265927154018,63,28800.83341021426
장안읍:9115.793406630706,5799.0,5328.681813788484,16,4471.940135782092
정관읍:87436.91416734643,10443.0,4748.561697508674,58,45143.63370348554
일광면:16303.517509935424,6027.0,5131.027932462515,14,8205.586701217877
철마면:8483.722794158632,4094.0,4499.941228076583,3,4292.852993186076
중구:85954.3946298677,13794.0,44430.28211266734,82,23910.16561131575
서구:216114.0454521486,15102.0,67036.08778242767,88,57616.88602180584
동구:180507.1917489607,18643.0,66203.38696534699,86,47758.099492167035
영도구:227839.28650162625,12667.0,53958.29814948328,70,59455.33449950604
부산진구:711798.0918617976,68052.0,122498.37819230929,320,186712.55107319317
동래구:540987.8026663589,35164.0,66487.5943510551,201,140353.4653623951
남구:551598.4558823878,41100.0,91402.12932053627,197,147425.4881767109
북구:574749.0526498411,35586.0,64017.96682601841,177,148100.58143585076
해운대구:803034.931385817,60350.0,98691.31441677874,349,215031.50271394674
사하구:636703.9133587135,44578.0,80681.32995546609,230,163884.53358863003
금정구:464818.6307735196,39746.0,69450.96504910663,201,127474.22315813236
강서구:212685.37204800296,33360.0,34882.40247429424,160,75528.37889972364
연제구:419594.59681360703,28325.0,58281.043857757,181,110145.11153562155
수영구:355326.32864315016,26066.0,58795.82220470905,173,95576.2973897236
사상구:432266.1629133838,42908.0,64646.37141179107,158,112085.89459297014
기장군:353084.86293529684,38827.0,24262.478598990478,154,90914.84694388555
